AR Ref Nbr,Days Past Due,Aging Bucket,AR Doc Type,PF Ref Nbr,Post Date,Status,Terms,Due Date,Amount,Retainage,Open Balance,Unreleased Retainage,Released Retainage,Date Payment Received,Branch ID,Branch,Customer ID,Customer Name,Sales Rep,Service,Warranty,Project ID,Project Start Date,Project Stage,Billing Stage,Substantial Completion Date,Project Site Address 1,Project Site Address 2,Project Site City,Project Site State,Project Site Zip Code,Site = Default Billing,Billing Email,Customer Default Payment Type,Parent Account ID,Retainage Document,Billing Address 1,Billing Address 2,Billing City,Billing State,Billing Zip Code,Invoice Created By
AR000306,,,Invoice,PF000032,09/15/2024,Closed,RECEIPT,09/15/2024,"2,000.00",0.00,0.00,0.00,0.00,09/30/2024,11101,"Saginaw, TX",BA021577,Spears Manufacturing,,TRUE,,PR00045453,06/18/2024,Job Complete,Paid in Full,,1000 Lakeside Pkwy.,,Flower Mound,TX,75028,TRUE,,CHECK,,FALSE,1000 Lakeside Pkwy.,,Flower Mound,TX,75028,Megan Block
AR000305,,,Invoice,PF000031,09/15/2024,Closed,RECEIPT,09/15/2024,672.89,0.00,0.00,0.00,0.00,11/07/2024,11100,"Milwaukee, WI",BA002055,Facility Services Group,Paul Brissman,TRUE,,PR00045511,08/01/2024,Job Complete,Paid in Full,,1165 Club Cir n302,,Brookfield,WI,53005,TRUE,,CHECK,,FALSE,317 Oakton Ave,,Pewaukee,WI,53072,Megan Block
AR000304,,,Invoice,PF000030,09/15/2024,Closed,RECEIPT,09/15/2024,"1,552.00",0.00,0.00,0.00,0.00,09/24/2024,11100,"Milwaukee, WI",BA021629,Hyatt Place Chicago Schaumburg,Adam Hickmann,TRUE,,PR00045781,04/29/2024,Job Complete,Paid in Full,,1851 McConnor Pkwy,,Schaumburg,IL,60173,TRUE,,CHECK,,FALSE,1851 McConnor Pkwy,,Schaumburg,IL,60173,Megan Block
AR000303,,,Invoice,PF000029,09/15/2024,Closed,RECEIPT,09/15/2024,"1,686.00",0.00,0.00,0.00,0.00,10/03/2024,11100,"Milwaukee, WI",BA010011,Reich Brothers,Adam Hickmann,TRUE,,PR00045796,06/04/2024,Job Complete,Paid in Full,,21800 S Cicero Ave.,,Matteson,IL,60443,TRUE,,CHECK,,FALSE,172 South Broadway,,White Plains,NY,10605,Megan Block
AR000302,,,Invoice,PF000028,09/15/2024,Closed,RECEIPT,09/15/2024,"4,120.78",0.00,"-4,120.76",0.00,0.00,12/15/2024,11100,"Milwaukee, WI",BA003001,Saint Lucas Lutheran School,,TRUE,,PR00045210,01/30/2024,Job Complete,Paid in Full,,648 E Dover St.,,Milwaukee,WI,53207,TRUE,,CHECK,,FALSE,648 E Dover St,,Milwaukee,WI,53207,Megan Block
AR000301,,,Invoice,PF000027,09/15/2024,Closed,RECEIPT,09/15/2024,"2,667.38",0.00,"-2,667.38",0.00,0.00,12/24/2024,11100,"Milwaukee, WI",BA008349,Fives Giddings and Lewis,Steven Krause,TRUE,,PR00045529,08/09/2024,Job Complete,Paid in Full,,142 Doty St. Fond Du Lac WI 54935,,Fond du Lac,WI,54935,TRUE,,CHECK,,FALSE,142 Doty St,,Fond du Lac,WI,54935,Megan Block
AR000300,,,Invoice,PF000026,09/15/2024,Closed,RECEIPT,09/15/2024,750.00,0.00,0.00,0.00,0.00,10/25/2024,11100,"Milwaukee, WI",BA007972,Lindsay Metal Madness,Scott Martin,TRUE,,PR00045544,08/08/2024,Job Complete,Paid in Full,10/23/2024,13706 Washington St,,Woodstock,IL,60098,TRUE,,CHECK,,FALSE,13706 Washington St,,Woodstock,IL,60098,Megan Block
AR000299,,,Invoice,PF000025,09/15/2024,Closed,RECEIPT,09/15/2024,750.00,0.00,0.00,0.00,0.00,09/24/2024,11100,"Milwaukee, WI",BA007449,E-T-A Circuit Breakers,,TRUE,,PR00045798,06/05/2024,Job Complete,Paid in Full,,1551 Bishop Court,,Mount Prospect,IL,60056,TRUE,,CHECK,,FALSE,1551 Bishop Ct,,Mt Prospect,IL,60056,Megan Block
AR000298,,,Invoice,PF000024,09/15/2024,Closed,RECEIPT,09/15/2024,"1,806.00",0.00,0.00,0.00,0.00,11/27/2024,11100,"Milwaukee, WI",BA009058,Humphrey Service Parts,Floyd McKinley,TRUE,,PR00045355,04/24/2024,Job Complete,Paid in Full,,4978 South 13th Street,,Milwaukee,WI,53221,TRUE,,CHECK,,FALSE,4978 South 13th Street,,Milwaukee,WI,53221,Megan Block
AR000297,,,Invoice,PF000014,09/12/2024,Closed,NET30,10/12/2024,"242,895.37",0.00,0.00,0.00,0.00,09/12/2024,11100,"Milwaukee, WI",BA008550,Hendricks Properties,Adam Hickmann,,,PR00045071,04/25/2023,Job Complete,Paid in Full,,415 Genesee St,,Delafield,WI,53018,TRUE,,CHECK,BA005227,FALSE,525 3rd St,STE 300,Beloit,WI,53511,Megan Block
AR000296,,,Credit Memo,,09/12/2024,Closed,,,"242,895.37",0.00,0.00,0.00,0.00,09/12/2024,11100,"Milwaukee, WI",BA008550,Hendricks Properties,Adam Hickmann,,,PR00045071,04/25/2023,Job Complete,Paid in Full,,415 Genesee St,,Delafield,WI,53018,TRUE,,CHECK,BA005227,FALSE,525 3rd St,STE 300,Beloit,WI,53511,Megan Block
AR000295,,,Invoice,PF000023,09/14/2024,Closed,NET30,10/11/2024,"252,842.34",0.00,0.00,0.00,0.00,01/28/2025,11100,"Milwaukee, WI",BA021503,C B Mills,Steven Krause,,,PR00045083,10/05/2023,Job Complete,Paid in Full,10/08/2024,1300 Northwestern Ave,,Gurnee,IL,60031,TRUE,,CHECK,,FALSE,1300 Northwestern Ave,,Gurnee,IL,60031,Megan Block
AR000294,,,Invoice,PF000022,09/14/2024,Closed,RECEIPT,09/14/2024,"50,926.74",0.00,0.00,0.00,0.00,12/09/2024,11100,"Milwaukee, WI",BA002055,Facility Services Group,Paul Brissman,,,PR00045908,05/08/2024,Job Complete,Paid in Full,,7535 Pershing Blvd,,Kenosha,WI,53142,TRUE,,CHECK,,FALSE,317 Oakton Ave,,Pewaukee,WI,53072,Megan Block
AR000293,,,Credit Memo,,09/14/2024,Closed,,,"50,926.74",0.00,0.00,0.00,0.00,09/14/2024,11100,"Milwaukee, WI",BA002055,Facility Services Group,Paul Brissman,,,PR00045908,05/08/2024,Job Complete,Paid in Full,,7535 Pershing Blvd,,Kenosha,WI,53142,TRUE,,CHECK,,FALSE,317 Oakton Ave,,Pewaukee,WI,53072,Megan Block
AR000292,,,Invoice,PF000022,09/14/2024,Closed,NET30,10/14/2024,"50,926.74",0.00,0.00,0.00,0.00,09/14/2024,11100,"Milwaukee, WI",BA002055,Facility Services Group,Paul Brissman,,,PR00045908,05/08/2024,Job Complete,Paid in Full,,7535 Pershing Blvd,,Kenosha,WI,53142,TRUE,,CHECK,,FALSE,317 Oakton Ave,,Pewaukee,WI,53072,Megan Block
AR000291,,,Invoice,PF000021,09/13/2024,Closed,RECEIPT,09/13/2024,"28,522.00",0.00,0.00,0.00,0.00,11/04/2024,11100,"Milwaukee, WI",BA008195,Bird Ladder and Equipment Co Inc,,,,PR00045337,04/12/2024,Job Complete,Paid in Full,10/02/2024,1800 E Bolivar Ave,,St Francis,WI,53235,TRUE,,CHECK,,FALSE,1800 E Bolivar Ave,,St Francis,WI,53235,Megan Block
AR000290,,,Invoice,,09/13/2024,Closed,NET30,10/13/2024,"1,500.00",0.00,0.00,0.00,0.00,11/13/2024,11100,"Milwaukee, WI",BA008738,167471 ROOF CONNECT,Khary Penebaker,,,X,,,,,"N87W15105 Main Street, Menomonee Falls, WI",,Menomonee Falls,WI,53051,FALSE,,CHECK,,FALSE,44 Grant 65,,Sheridan,AR,72150,Khary Penebaker
AR000289,,,Invoice,PF000020,09/12/2024,Closed,NET30,10/12/2024,"1,369.45",0.00,0.00,0.00,0.00,10/25/2024,11100,"Milwaukee, WI",BA021538,1611274 Wayne-Finger Lakes-COOPERATIVE FO,Khary Penebaker,TRUE,,PR00046029,09/12/2024,Complete/Job Ready to Cost,Paid in Full,10/15/2024,131 Drumlin Ct,,Newark,NY,14513-1863,TRUE,,CHECK,,FALSE,131 Drumlin Ct,,Newark,NY,14513-1863,Khary Penebaker
AR000288,,,Invoice,PF000019,09/12/2024,Closed,NET30,10/12/2024,"1,071.67",0.00,0.00,0.00,0.00,06/03/2025,11100,"Milwaukee, WI",BA021538,1611274 Wayne-Finger Lakes-COOPERATIVE FO,Khary Penebaker,TRUE,,PR00046028,09/12/2024,Complete/Job Ready to Cost,Paid in Full,10/15/2024,131 Drumlin Ct,,Newark,NY,14513-1863,TRUE,,CHECK,,FALSE,131 Drumlin Ct,,Newark,NY,14513-1863,Khary Penebaker
AR000287,,,Invoice,PF000018,09/12/2024,Closed,NET30,10/12/2024,389.91,0.00,0.00,0.00,0.00,10/25/2024,11100,"Milwaukee, WI",BA021538,1611274 Wayne-Finger Lakes-COOPERATIVE FO,Khary Penebaker,TRUE,,PR00046027,09/12/2024,Complete/Job Ready to Cost,Paid in Full,10/15/2024,131 Drumlin Ct,,Newark,NY,14513-1863,TRUE,,CHECK,,FALSE,131 Drumlin Ct,,Newark,NY,14513-1863,Khary Penebaker
AR000286,,,Invoice,PF000017,09/12/2024,Closed,NET30,10/12/2024,"3,876.17",0.00,0.00,0.00,0.00,10/10/2024,11100,"Milwaukee, WI",BA021538,1611274 Wayne-Finger Lakes-COOPERATIVE FO,Khary Penebaker,TRUE,,PR00046026,09/12/2024,Complete/Job Ready to Cost,Paid in Full,09/12/2024,131 Drumlin Ct,,Newark,NY,14513-1863,TRUE,,CHECK,,FALSE,131 Drumlin Ct,,Newark,NY,14513-1863,Khary Penebaker
AR000285,,,Invoice,PF000016,09/12/2024,Closed,NET30,10/12/2024,"1,494.05",0.00,0.00,0.00,0.00,06/03/2025,11100,"Milwaukee, WI",BA021538,1611274 Wayne-Finger Lakes-COOPERATIVE FO,Khary Penebaker,TRUE,,PR00046025,09/12/2024,Complete/Job Ready to Cost,Paid in Full,,131 Drumlin Ct,,Newark,NY,14513-1863,TRUE,,CHECK,,FALSE,131 Drumlin Ct,,Newark,NY,14513-1863,Khary Penebaker
AR000284,,,Invoice,PF000015,09/12/2024,Closed,NET30,10/12/2024,"1,029.97",0.00,0.00,0.00,0.00,10/25/2024,11100,"Milwaukee, WI",BA021538,1611274 Wayne-Finger Lakes-COOPERATIVE FO,Khary Penebaker,TRUE,,PR00046024,09/12/2024,Complete/Job Ready to Cost,Paid in Full,,131 Drumlin Ct,,Newark,NY,14513-1863,TRUE,,CHECK,,FALSE,131 Drumlin Ct,,Newark,NY,14513-1863,Khary Penebaker
AR000283,,,Invoice,PF000014,09/12/2024,Closed,RECEIPT,09/12/2024,"242,895.37",0.00,0.00,0.00,0.00,09/12/2024,11100,"Milwaukee, WI",BA008550,Hendricks Properties,Adam Hickmann,,,PR00045071,04/25/2023,Job Complete,Paid in Full,,415 Genesee St,,Delafield,WI,53018,TRUE,,CHECK,BA005227,FALSE,525 3rd St,STE 300,Beloit,WI,53511,Megan Block
AR000282,,,Credit Memo,,09/12/2024,Closed,,,"240,490.47",0.00,0.00,0.00,0.00,09/12/2024,11100,"Milwaukee, WI",BA008550,Hendricks Properties,Adam Hickmann,,,PR00045071,04/25/2023,Job Complete,Paid in Full,,415 Genesee St,,Delafield,WI,53018,TRUE,,CHECK,BA005227,FALSE,525 3rd St,STE 300,Beloit,WI,53511,Megan Block
AR000281,,,Invoice,PF000014,09/12/2024,Closed,NET30,10/12/2024,"240,490.47",0.00,0.00,0.00,0.00,09/12/2024,11100,"Milwaukee, WI",BA008550,Hendricks Properties,Adam Hickmann,,,PR00045071,04/25/2023,Job Complete,Paid in Full,,415 Genesee St,,Delafield,WI,53018,TRUE,,CHECK,BA005227,FALSE,525 3rd St,STE 300,Beloit,WI,53511,Megan Block
AR000280,,,Invoice,PF000013,09/11/2024,Closed,RECEIPT,09/11/2024,"146,727.00",0.00,0.00,0.00,0.00,09/18/2024,11100,"Milwaukee, WI",BA003211,Golf Gifts & Gallery,Adam Hickmann,,,PR00045397,05/14/2024,,Paid in Full,10/02/2024,8531 198th Ave,,Bristol,WI,53104,TRUE,,CHECK,,FALSE,8531 198th Ave,,Bristol,WI,53104,Megan Block
AR000279,,,Invoice,PF000012,09/10/2024,Closed,NET60,11/09/2024,"1,000.00",0.00,0.00,0.00,0.00,01/10/2025,11100,"Milwaukee, WI",BA002066,161996 National Roofing Partners,Khary Penebaker,TRUE,,PR00045916,08/27/2024,Job Complete,Paid in Full,,"4301 W. Wisconsin Ave Appleton, WI 54913",,Appleton,WI,54913,TRUE,accounting@rlnrp.com,FEDWIRE,,FALSE,621 TX-121 #400,,Coppell,TX,75019,Khary Penebaker
AR000278,,,Invoice,PF000011,09/10/2024,Closed,NET30,09/15/2024,"56,100.10",0.00,0.00,0.00,0.00,02/14/2025,11100,"Milwaukee, WI",BA005300,"Triton Trailers, LLC",Scott Martin,,,PR00045310,09/23/2024,Job Complete,Paid in Full,09/27/2024,857 W State St,,Hartford,WI,53027,TRUE,,CHECK,,FALSE,857 W State St,,Hartford,WI,53027,Megan Block
AR000277,,,Invoice,PF000010,09/10/2024,Closed,NET30,11/10/2024,800.00,0.00,0.00,0.00,0.00,02/04/2025,11100,"Milwaukee, WI",BA002066,161996 National Roofing Partners,Khary Penebaker,TRUE,,PR00045545,08/15/2024,Job Complete,Paid in Full,10/23/2024,"8210 Plaza Drive Madison , WI 53719",,Madison,WI,53719,TRUE,accounting@rlnrp.com,FEDWIRE,,FALSE,621 TX-121 #400,,Coppell,TX,75019,Khary Penebaker
AR000276,,,Invoice,PF000009,09/10/2024,Closed,NET30,11/10/2024,"1,000.00",0.00,0.00,0.00,0.00,01/10/2025,11100,"Milwaukee, WI",BA002066,161996 National Roofing Partners,Khary Penebaker,TRUE,,PR00045558,08/16/2024,Job Complete,Paid in Full,,"800 Willard Dr Ashwaubenon, WI 54304",,"Ashwaubenon,",WI,54304,TRUE,accounting@rlnrp.com,FEDWIRE,,FALSE,621 TX-121 #400,,Coppell,TX,75019,Khary Penebaker
AR000275,,,Invoice,PF000008,09/10/2024,Closed,RECEIPT,09/10/2024,"61,250.00",0.00,"-59,000.00",0.00,0.00,09/25/2024,11100,"Milwaukee, WI",BA005819,Hyatt Deerfield,Steven Krause,,,PR00031933,01/01/2005,Complete/Job Ready to Cost,Paid in Full,,,,,,,TRUE,,CHECK,,FALSE,164924 Hyatt Deerfield,,Northbrook,IL,60062,Megan Block
AR000274,,,Invoice,PF000007,09/10/2024,Closed,NET30,10/10/2024,"60,200.00",0.00,0.00,0.00,0.00,10/02/2024,11100,"Milwaukee, WI",BA006731,Gar Plastics,Steven Krause,,,PR00045044,10/10/2024,Job Complete,Paid in Full,,720 W. James St.,,Columbus,WI,53925,TRUE,,CHECK,,FALSE,720 W James St,,Columbus,WI,53925,Megan Block
AR000273,,,Invoice,PF000006,09/10/2024,Closed,NET30,10/10/2024,"1,369.85",0.00,0.00,0.00,0.00,11/06/2024,11100,"Milwaukee, WI",BA008077,166829 Lavelle Industries Inc,Steven Krause,TRUE,,PR00045921,08/30/2024,Job Complete,Paid in Full,,"1215 Universal Blvd. Whitewater, WI 53190",,Whitewater,WISCONSIN,53190,TRUE,,CHECK,,FALSE,665 McHenry St,,Burlington,WI,53105,Megan Block
AR000272,,,Invoice,PF000005,09/09/2024,Closed,RECEIPT,09/09/2024,"3,100.00",0.00,0.00,0.00,0.00,03/14/2025,11100,"Milwaukee, WI",BA021659,Rentapen LLC,,TRUE,,PR00045504,07/11/2024,Job Complete,Paid in Full,,8236 W Parkland Ct,,Butler,WI,53223,TRUE,,CHECK,,FALSE,8236 W Parkland Ct,,Butler,WI,53223,Megan Block
AR000271,,,Invoice,PF000004,09/09/2024,Closed,NET30,11/09/2024,"1,602.00",0.00,0.00,0.00,0.00,01/10/2025,11100,"Milwaukee, WI",BA002066,161996 National Roofing Partners,Khary Penebaker,TRUE,,PR00045550,08/15/2024,Job Complete,Paid in Full,,"5350 S 76th St Greendale, WI 53129",,"Greendale,",WI,53129,TRUE,accounting@rlnrp.com,FEDWIRE,,FALSE,621 TX-121 #400,,Coppell,TX,75019,Khary Penebaker
AR000270,,,Invoice,,09/05/2024,Closed,RECEIPT,09/05/2024,400.00,0.00,0.00,0.00,0.00,11/19/2024,11102,"Clifton, NJ",BA012543,FRIENDWELL MANAGEMENT GROUP LLC,Todd Parsons,,,X,,,,,2035 Lincoln Hwy #2150,,Edison,NJ,,FALSE,retailinvoices@friendwell.com,CHECK,,FALSE,2035 Lincoln Hwy #2150,,Edison,NJ,8817,Megan Block
AR000269,,,Invoice,,09/05/2024,Open,RECEIPT,09/05/2024,700.00,0.00,700.00,0.00,0.00,,11102,"Clifton, NJ",BA012543,FRIENDWELL MANAGEMENT GROUP LLC,Todd Parsons,,,X,,,,,2035 Lincoln Hwy #2150,,Edison,NJ,,FALSE,retailinvoices@friendwell.com,CHECK,,FALSE,2035 Lincoln Hwy #2150,,Edison,NJ,8817,Megan Block
AR000268,,,Invoice,PF000003,09/05/2024,Closed,RECEIPT,09/05/2024,"3,460.66",0.00,0.00,0.00,0.00,10/25/2024,11100,"Milwaukee, WI",BA002261,2000 Development Corporation,Steven Krause,TRUE,,PR00045912,08/02/2024,Job Complete,Paid in Full,,23790 Commerce Circle Suite E,,Waukesha,WI,53188,TRUE,bsievert@2000dc.com,CHECK,,FALSE,17280 W. North Ave.,,Brookfield,WI,53045,Megan Block
AR000267,,,Invoice,PF000002,09/05/2024,Closed,RECEIPT,09/05/2024,567.70,0.00,0.00,0.00,0.00,09/18/2024,11100,"Milwaukee, WI",BA021942,Sussex Tool & Supply Inc,Scott Martin,TRUE,,PR00045531,08/09/2024,Job Complete,Paid in Full,,N62 W22632 Village Dr,,Sussex,WI,53089,TRUE,,CHECK,,FALSE,n62 W 22632 Village Dr,,Sussex,WI,53089,Megan Block
AR000266,,,Invoice,,09/05/2024,Closed,RECEIPT,11/26/2024,"1,000.00",0.00,0.00,0.00,0.00,01/10/2025,11102,"Clifton, NJ",BA009036,167970 NRP East Coast,Todd Parsons,,,X,,,,,10 Prospect Hill Terrace,,Windsor,CT,6088,FALSE,,CHECK,BA002066,FALSE,10 Prospect Hill Terrace,,Windsor,CT,6088,Megan Block
AR000264,,,Invoice,PF000001,09/04/2024,Closed,NET30,10/04/2024,"1,612.00",0.00,0.00,0.00,0.00,07/07/2025,11100,"Milwaukee, WI",BA005082,Hotel Lincoln,Adam Hickmann,TRUE,,PR00045918,08/27/2024,Job Complete,Paid in Full,09/27/2024,"1816 N Clark St, Chicago, IL 60614",,Chicago,IL,60614,TRUE,,CHECK,,FALSE,1816 N Clark St,,Chicago,IL,60614,Megan Block
AR000263,,,Credit Memo,,05/20/2024,Closed,,,780.00,0.00,780.00,0.00,0.00,11/29/2024,11100,"Milwaukee, WI",BA010011,Reich Brothers,Adam Hickmann,,,X,,,,,325 St Route 31,,Montgomery,IL,60506,TRUE,,CHECK,,FALSE,172 South Broadway,,White Plains,NY,10605,Christina Kunda
AR000262,,,Credit Memo,,08/19/2024,Closed,,,641.98,0.00,641.98,0.00,0.00,08/18/2025,11100,"Milwaukee, WI",BA002149,1667 Jonco 2800 W Custer,David Koehnlein,,,X,,,,,2800 W Custer Ave,,Milwaukee,WI,53209,TRUE,accounting@joncoind.com,CHECK,,FALSE,2800 W Custer Ave,,Milwaukee,WI,53209,Christina Kunda
AR000261,,,Credit Memo,,08/12/2024,Closed,,,"1,000.00",0.00,"1,000.00",0.00,0.00,11/26/2024,11100,"Milwaukee, WI",BA009674,ABEC,Todd Parsons,,,X,,,,,3998 Schelden Cir #8936,,Bethlehem,PA,18017,TRUE,ap@abec.com,CHECK,,FALSE,3998 Schelden Cir #8936,,Bethlehem,PA,18017,Christina Kunda
AR000260,,,Credit Memo,,08/12/2024,Closed,,,"2,250.00",0.00,"2,250.00",0.00,0.00,09/25/2024,11100,"Milwaukee, WI",BA005819,Hyatt Deerfield,Steven Krause,,,X,,,,,164924 Hyatt Deerfield,,Northbrook,IL,60062,TRUE,,CHECK,,FALSE,164924 Hyatt Deerfield,,Northbrook,IL,60062,Christina Kunda
AR000259,,,Credit Memo,,08/09/2024,Closed,,,"10,000.00",0.00,"10,000.00",0.00,0.00,11/04/2024,11100,"Milwaukee, WI",BA008195,Bird Ladder and Equipment Co Inc,,,,X,,,,,1800 E Bolivar Ave,,St Francis,WI,53235,TRUE,,CHECK,,FALSE,1800 E Bolivar Ave,,St Francis,WI,53235,Christina Kunda
AR000258,,,Credit Memo,,06/26/2024,Closed,,,"1,258.18",0.00,"1,258.18",0.00,0.00,06/25/2025,11100,"Milwaukee, WI",BA002530,"ZF Services North America, LLC",Scott Martin,,,X,,,,,777 Hickory Hill Dr,,Vernon Hills,IL,60061,TRUE,,CHECK,,FALSE,777 Hickory Hill Dr,,Vernon Hills,IL,60061,Christina Kunda
AR000257,,,Invoice,,08/27/2024,Closed,NET30,08/27/2024,"17,500.00",0.00,0.00,0.00,0.00,09/10/2024,11102,"Clifton, NJ",BA021519,Wybrook Construction,Christopher Shields,,,X,,,,,204 W Passaic St,,Rochelle Park,NJ,7662,TRUE,,CHECK,,FALSE,204 W Passaic St,,Rochelle Park,NJ,7662,Roger Urbina
AR000256,,,Invoice,,08/25/2024,Open,NET30,08/25/2024,"1,750.00",0.00,"1,750.00",0.00,0.00,,11102,"Clifton, NJ",BA021502,United Rentals,Ray Hollnagel,,,X,,,,,100 First Stamford Pl #700,,Stamford,CT,6902,TRUE,,CHECK,,FALSE,100 First Stamford Pl #700,,Stamford,CT,6902,Roger Urbina
AR000255,,,Invoice,,08/25/2024,Open,NET30,08/25/2024,"1,050.00",0.00,"1,050.00",0.00,0.00,,11102,"Clifton, NJ",BA009036,167970 NRP East Coast,Todd Parsons,,,X,,,,,10 Prospect Hill Terrace,,Windsor,CT,6088,TRUE,,CHECK,BA002066,FALSE,10 Prospect Hill Terrace,,Windsor,CT,6088,Roger Urbina
AR000254,,,Invoice,,08/21/2024,Closed,NET30,08/21/2024,"22,133.33",0.00,0.00,0.00,0.00,09/10/2024,11102,"Clifton, NJ",BA021953,The Village at West Long Branch A,,,,X,,,,,,,,,,TRUE,,CHECK,,FALSE,,,,,,Roger Urbina
AR000253,,,Invoice,,08/20/2024,Closed,NET30,08/20/2024,"39,999.50",0.00,0.00,0.00,0.00,01/14/2025,11102,"Clifton, NJ",BA021655, LK Precision LLC,,,,X,,,,,20 Hudson Pl,,New Britain,CT,6051,TRUE,,CHECK,,FALSE,20 Hudson Pl,,New Britain,CT,6051,Roger Urbina
AR000252,,,Invoice,,08/20/2024,Closed,NET30,08/20/2024,"3,750.00",0.00,0.00,0.00,0.00,09/10/2024,11102,"Clifton, NJ",BA021519,Wybrook Construction,Christopher Shields,,,X,,,,,204 W Passaic St,,Rochelle Park,NJ,7662,TRUE,,CHECK,,FALSE,204 W Passaic St,,Rochelle Park,NJ,7662,Roger Urbina
AR000251,,,Invoice,,08/20/2024,Closed,NET30,08/20/2024,"2,500.00",0.00,0.00,0.00,0.00,09/10/2024,11102,"Clifton, NJ",BA021553,1611469 Wakefern,Christopher Shields,,,X,,,,,250 Passaic St,,Rochelle Park,NJ,7662,TRUE,,CHECK,BA021519,FALSE,250 Passaic St,,Rochelle Park,NJ,7662,Roger Urbina
AR000250,,,Invoice,,08/20/2024,Closed,NET30,08/20/2024,"1,000.00",0.00,0.00,0.00,0.00,10/10/2024,11102,"Clifton, NJ",BA012543,FRIENDWELL MANAGEMENT GROUP LLC,Todd Parsons,,,X,,,,,2035 Lincoln Hwy #2150,,Edison,NJ,,TRUE,retailinvoices@friendwell.com,CHECK,,FALSE,2035 Lincoln Hwy #2150,,Edison,NJ,8817,Roger Urbina
AR000249,,,Invoice,,08/17/2024,Closed,NET30,10/16/2024,"1,000.00","1,000.00",0.00,0.00,"1,000.00",12/21/2024,11102,"Clifton, NJ",BA009036,167970 NRP East Coast,Todd Parsons,,,X,,,,,10 Prospect Hill Terrace,,Windsor,CT,6088,TRUE,,CHECK,BA002066,FALSE,10 Prospect Hill Terrace,,Windsor,CT,6088,Roger Urbina
AR000248,,,Invoice,,08/17/2024,Closed,NET30,10/16/2024,"1,000.00","1,000.00",0.00,0.00,"1,000.00",12/21/2024,11102,"Clifton, NJ",BA009036,167970 NRP East Coast,Todd Parsons,,,X,,,,,10 Prospect Hill Terrace,,Windsor,CT,6088,TRUE,,CHECK,BA002066,FALSE,10 Prospect Hill Terrace,,Windsor,CT,6088,Roger Urbina
AR000247,,,Invoice,,08/17/2024,Closed,NET30,10/16/2024,908.00,908.00,0.00,0.00,908.00,12/21/2024,11102,"Clifton, NJ",BA009036,167970 NRP East Coast,Todd Parsons,,,X,,,,,10 Prospect Hill Terrace,,Windsor,CT,6088,TRUE,,CHECK,BA002066,FALSE,10 Prospect Hill Terrace,,Windsor,CT,6088,Roger Urbina
AR000246,,,Invoice,,08/17/2024,Closed,NET30,10/16/2024,600.00,600.00,0.00,0.00,600.00,12/21/2024,11102,"Clifton, NJ",BA009036,167970 NRP East Coast,Todd Parsons,,,X,,,,,10 Prospect Hill Terrace,,Windsor,CT,6088,TRUE,,CHECK,BA002066,FALSE,10 Prospect Hill Terrace,,Windsor,CT,6088,Roger Urbina
AR000245,,,Invoice,,08/17/2024,Closed,NET30,08/17/2024,"2,500.00",0.00,0.00,0.00,0.00,07/30/2025,11102,"Clifton, NJ",BA007351,Brookdale Senior Living,Christopher Shields,,,X,,,,,669 Washington St,,Auburn,MA,1501,TRUE,,CHECK,,FALSE,669 Washington St,,Auburn,MA,1501,Roger Urbina
AR000244,,,Invoice,,08/17/2024,Closed,NET30,08/17/2024,"1,600.00",0.00,0.00,0.00,0.00,09/30/2024,11102,"Clifton, NJ",BA012543,FRIENDWELL MANAGEMENT GROUP LLC,Todd Parsons,,,X,,,,,2035 Lincoln Hwy #2150,,Edison,NJ,,TRUE,retailinvoices@friendwell.com,CHECK,,FALSE,2035 Lincoln Hwy #2150,,Edison,NJ,8817,Roger Urbina
AR000243,,,Invoice,,08/17/2024,Closed,NET30,08/17/2024,"1,500.00",0.00,0.00,0.00,0.00,09/30/2024,11102,"Clifton, NJ",BA012543,FRIENDWELL MANAGEMENT GROUP LLC,Todd Parsons,,,X,,,,,2035 Lincoln Hwy #2150,,Edison,NJ,,TRUE,retailinvoices@friendwell.com,CHECK,,FALSE,2035 Lincoln Hwy #2150,,Edison,NJ,8817,Roger Urbina
AR000242,,,Invoice,,08/17/2024,Open,NET30,08/17/2024,"1,360.94",0.00,"1,360.94",0.00,0.00,,11102,"Clifton, NJ",BA021519,Wybrook Construction,Christopher Shields,,,X,,,,,204 W Passaic St,,Rochelle Park,NJ,7662,TRUE,,CHECK,,FALSE,204 W Passaic St,,Rochelle Park,NJ,7662,Roger Urbina
AR000241,,,Invoice,,08/17/2024,Closed,NET30,08/17/2024,"1,200.00",0.00,0.00,0.00,0.00,09/30/2024,11102,"Clifton, NJ",BA012543,FRIENDWELL MANAGEMENT GROUP LLC,Todd Parsons,,,X,,,,,2035 Lincoln Hwy #2150,,Edison,NJ,,TRUE,retailinvoices@friendwell.com,CHECK,,FALSE,2035 Lincoln Hwy #2150,,Edison,NJ,8817,Roger Urbina
AR000240,,,Invoice,,08/17/2024,Closed,NET30,08/17/2024,750.00,0.00,0.00,0.00,0.00,09/30/2024,11102,"Clifton, NJ",BA012543,FRIENDWELL MANAGEMENT GROUP LLC,Todd Parsons,,,X,,,,,2035 Lincoln Hwy #2150,,Edison,NJ,,TRUE,retailinvoices@friendwell.com,CHECK,,FALSE,2035 Lincoln Hwy #2150,,Edison,NJ,8817,Roger Urbina
